id_a,id_b,entity_key,score,title_a,title_b,label
1273,1626,project:fifty_eco_system,0.1852,BR-128 is still listed as an open brief despite status 'Done (Resolved by dec8d1f)' — a resolved brief is leaking into the open set,"BR-128 shows status 'Done(Resolvedbydec8d1f)' — a whitespace-stripped free-text status that a Done-state parser will not match, and it is still counted as an open brief",SAME
1304,1479,project:igris-ai,0.1852,"FR-054 sits in a non-canonical status 'Split (see FR-061, FR-062, FR-063)' that the new status vocabulary normalization does not cover","FR-054 has sat in a non-standard 'Split (see FR-061, FR-062, FR-063)' status for 175 days — none of its three children appear in the digest, so the split may be untracked",SAME
1304,1568,project:igris-ai,0.1852,"FR-054 sits in a non-canonical status 'Split (see FR-061, FR-062, FR-063)' that the new status vocabulary normalization does not cover","FR-054 still sits in open_briefs with status 'Split (see FR-061, FR-062, FR-063)' after 180 days — a split parent should be closed, not left counting against open work",SAME
1316,1435,project:igris-ai,0.1852,"FR-054 carries the non-vocabulary status 'Split (see FR-061, FR-062, FR-063)' and is still counted open — its children aren't in the digest to confirm the split landed","FR-054 still counts as open with status 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, not left In Progress for 174 days",SAME
1316,1609,project:igris-ai,0.1852,"FR-054 carries the non-vocabulary status 'Split (see FR-061, FR-062, FR-063)' and is still counted open — its children aren't in the digest to confirm the split landed","FR-054 has status 'Split (see FR-061, FR-062, FR-063)' but still counts as an open P1 brief 181 days on — split parents should close, not linger",SAME
1343,1665,project:lifeos,0.1852,"lifeOS has a P0-Critical a11y regression (BR-023) stalled 110 days behind 13 other briefs, 7 of which are also P1-High — the priority field has stopped discriminating",lifeOS BR-023 is P0-Critical and has sat In Progress for 125 days with no stalled suggestion ever raised for it,DIFFERENT
1345,1591,project:igris-ai,0.1852,"FR-054 is still open with status 'Split (see FR-061, FR-062, FR-063)' — a split parent left open counts against the backlog and none of the three children appear in the digest","FR-054 is marked 'Split (see FR-061, FR-062, FR-063)' but still counts as an open P1 brief after 181 days — split parents should be terminal, not open",SAME
1365,1651,project:fifty_eco_system,0.1852,BR-128's status is the unspaced string 'Done(Resolvedbydec8d1f)' yet it appears in the open-briefs list — status parsing is dropping whitespace and not recognising Done,"BR-128's status is the unparseable literal 'Done(Resolvedbydec8d1f)' — a resolution note collapsed into the status field, so a Done brief is still listed as open",SAME
1444,1466,project:igris-ai,0.1852,"FR-054 sits in the non-canonical status 'Split (see FR-061, FR-062, FR-063)' and still counts as an open P1 — close it now that a status-vocabulary gate exists","FR-054 is still counted as an open P1 brief despite a status of 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, not left open for 175 days",SAME
1445,1694,project:fifty_eco_system,0.1852,BR-128 is recorded as 'Done(Resolvedbydec8d1f)' yet still appears in the open-briefs list — a resolved brief leaking into open counts,BR-128 shows status 'Done(Resolvedbydec8d1f)' — whitespace-stripped status strings will not match any status filter and corrupt open-brief counts,SAME
1454,1495,project:lifeos,0.1852,BR-023 is a P0-Critical accessibility regression sitting In Progress for 117 days with no learnings ever recorded for lifeOS,lifeOS has 14 open briefs including a P0 accessibility regression but zero learnings and no recorded activity — the brain is capturing nothing from this project,DIFFERENT
1456,1517,project:igris-ai,0.1852,FR-054 is still counted as an open brief although its status says it was split into FR-061/062/063 — close it so the open count stops double-counting,"FR-054 still counts as open with status 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, not left occupying the P1 open list",SAME
1460,1483,project:fifty_eco_system,0.1852,"27 briefs marked Done with unchecked acceptance criteria is a process failure, not 27 findings — the Done transition is not gated on criteria","BR-128 is marked Done (resolved by dec8d1f) yet still appears in open_briefs — the closure did not propagate, which is exactly the failure learning 1316 describes",DIFFERENT
1464,1688,project:lifeos,0.1852,BR-023 is the only P0-Critical brief in the whole system and has sat In Progress for 117 days with no stalled-suggestion coverage,"14 lifeOS briefs (BR-023 to BR-036) all froze at 130-131 days — a whole QA sweep was filed and never worked, and the stalled detector never flagged it",EXCLUDED
1465,1674,project:lifeos,0.1852,All 14 lifeOS briefs date to a single 117–118 day old QA sweep and the project reports no activity since — the sweep produced briefs but never produced work,lifeOS has 14 briefs including a P0-Critical accessibility regression (BR-023) untouched for 129 days and no recorded project activity,DIFFERENT
1479,1575,project:igris-ai,0.1852,"FR-054 has sat in a non-standard 'Split (see FR-061, FR-062, FR-063)' status for 175 days — none of its three children appear in the digest, so the split may be untracked","FR-054 is still counted as an open brief despite status 'Split (see FR-061, FR-062, FR-063)' — it should be closed so the split children carry the work",SAME
1493,1568,project:igris-ai,0.1852,"FR-054 is still counted as open despite status 'Split (see FR-061, FR-062, FR-063)' — close it so the successors are the only live records","FR-054 still sits in open_briefs with status 'Split (see FR-061, FR-062, FR-063)' after 180 days — a split parent should be closed, not left counting against open work",SAME
1494,1694,project:fifty_eco_system,0.1852,BR-128 status is the unparsed string 'Done(Resolvedbydec8d1f)' and it still appears in open_briefs — the status normalizer is not covering this form,BR-128 shows status 'Done(Resolvedbydec8d1f)' — whitespace-stripped status strings will not match any status filter and corrupt open-brief counts,SAME
1515,1688,project:lifeos,0.1852,"BR-023 is lifeOS's only P0-Critical brief, has sat In Progress for 119 days, and — unlike fifty_eco_system's briefs — has no stalled suggestion queued for it","14 lifeOS briefs (BR-023 to BR-036) all froze at 130-131 days — a whole QA sweep was filed and never worked, and the stalled detector never flagged it",EXCLUDED
1517,1601,project:igris-ai,0.1852,"FR-054 still counts as open with status 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, not left occupying the P1 open list",FR-054 is still counted open although its status says it was split into FR-061/062/063 — close it so the open-brief count reflects real work,SAME
1521,1600,project:lifeos,0.1852,lifeOS has 14 open briefs including a P0 and eight P1s but zero learnings recorded — the project is producing work and no knowledge,"lifeOS BR-023 is P0-Critical and has sat In Progress for 123 days, with 13 more P1/P2 briefs behind it and no alert in the queue",DIFFERENT
1562,1651,project:fifty_eco_system,0.1852,BR-128 is recorded as Done (resolved by dec8d1f) yet still counts as an open brief in the digest — closed briefs are not leaving the open set,"BR-128's status is the unparseable literal 'Done(Resolvedbydec8d1f)' — a resolution note collapsed into the status field, so a Done brief is still listed as open",SAME
1576,1694,project:fifty_eco_system,0.1852,BR-128's status is the malformed literal 'Done(Resolvedbydec8d1f)' — whitespace-stripped text in a status field means status parsing/writing is lossy somewhere,BR-128 shows status 'Done(Resolvedbydec8d1f)' — whitespace-stripped status strings will not match any status filter and corrupt open-brief counts,SAME
1591,1658,project:igris-ai,0.1852,"FR-054 is marked 'Split (see FR-061, FR-062, FR-063)' but still counts as an open P1 brief after 181 days — split parents should be terminal, not open","FR-054 is still counted open with status 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, and none of its three children appear in the digest",SAME
1600,1608,project:lifeos,0.1852,"lifeOS BR-023 is P0-Critical and has sat In Progress for 123 days, with 13 more P1/P2 briefs behind it and no alert in the queue","lifeOS holds a P0-Critical accessibility regression plus 13 other open briefs, has zero learnings, and reports no recorded activity at all",DIFFERENT
1600,1701,project:lifeos,0.1852,"lifeOS BR-023 is P0-Critical and has sat In Progress for 123 days, with 13 more P1/P2 briefs behind it and no alert in the queue",Nine of lifeOS's fourteen open briefs are P1-High and all sit at 132 days — the priority field carries no ordering information,DIFFERENT
1608,1687,project:lifeos,0.1852,"lifeOS holds a P0-Critical accessibility regression plus 13 other open briefs, has zero learnings, and reports no recorded activity at all",lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 130 days with no activity record,DIFFERENT
1649,1687,project:lifeos,0.1852,lifeOS carries 14 open briefs — including a P0 a11y regression (BR-023) and eight P1 bugs — untouched for ~126 days with no learnings ever captured,lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 130 days with no activity record,DIFFERENT
1651,1694,project:fifty_eco_system,0.1852,"BR-128's status is the unparseable literal 'Done(Resolvedbydec8d1f)' — a resolution note collapsed into the status field, so a Done brief is still listed as open",BR-128 shows status 'Done(Resolvedbydec8d1f)' — whitespace-stripped status strings will not match any status filter and corrupt open-brief counts,SAME
1270,1821,project:fifty_eco_system,0.1842,"fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 open briefs, 7 learnings) are the same project split across two slugs, so harvest and recall never meet","fifty_eco_system has 33 open briefs but only 7 learnings in 187 days — the project consumes brief-writing effort and returns almost no knowledge, which is the strongest single argument for archiving it outright",DIFFERENT
1326,1796,global,0.1842,62 of 66 open suggestions are single-project fifty_eco_system stalled/gap notices — the queue is drowning higher-value findings and should be collapsed per-project,44 of the 60 open suggestions are auto-generated edge_inference proposals about learnings 6–944 — they crowd out every human-actionable suggestion in the review queue and should be batch-applied or routed off the main queue,DIFFERENT
1327,1506,project:fifty_eco_system,0.1842,"fifty_eco_system holds 34 open briefs (4 of them P1-High) frozen at 167/147 days with 0 learnings — it looks abandoned rather than paused, and no brief records that decision","fifty_eco_system holds 34 open briefs but has had zero activity for 173 days — decide whether to archive the project or schedule a working block, rather than triaging 30 stall alerts one by one",SAME
1327,1821,project:fifty_eco_system,0.1842,"fifty_eco_system holds 34 open briefs (4 of them P1-High) frozen at 167/147 days with 0 learnings — it looks abandoned rather than paused, and no brief records that decision","fifty_eco_system has 33 open briefs but only 7 learnings in 187 days — the project consumes brief-writing effort and returns almost no knowledge, which is the strongest single argument for archiving it outright",SAME
1330,1342,project:fifty_eco_system,0.1842,"Two project slugs for the same codebase — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 briefs, 7 learnings) — the brief and learning layers are split across a naming variant","All 34 fifty_eco_system briefs froze on the same two dates (169d / 148d ago) with zero learnings recorded — this reads as an abandoned project, not 34 independent stalls",DIFFERENT
1330,1424,project:fifty_eco_system,0.1842,"Two project slugs for the same codebase — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 briefs, 7 learnings) — the brief and learning layers are split across a naming variant","fifty_eco_system has 34 open briefs but no activity for 171 days — decide whether to archive the project or re-commit to it, rather than triaging 30+ stalled-brief suggestions one at a time",DIFFERENT
1340,1452,project:fifty_eco_system,0.1842,"Two project slugs for the same codebase — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 open briefs, 7 learnings) — briefs and knowledge are split across a hyphen/underscore variant","fifty_eco_system has 34 open briefs and zero activity for 172 days — decide whether to archive the project or schedule a deliberate revival, rather than triaging 30 individual stall alerts",DIFFERENT
1341,1463,project:fifty_eco_system,0.1842,58 of 61 open suggestions are mechanical 'stalled'/'gap' rows for one project — the review queue is saturated and will bury any genuinely novel finding,"fifty_eco_system holds 34 open briefs but has had zero activity for 172 days — decide whether to archive the project or re-commit to it, rather than triaging 30+ stalled-brief suggestions one by one",DIFFERENT
1341,1678,project:fifty_eco_system,0.1842,58 of 61 open suggestions are mechanical 'stalled'/'gap' rows for one project — the review queue is saturated and will bury any genuinely novel finding,"fifty_eco_system holds 34 open briefs but has had zero activity for 184 days — decide whether to archive the project or re-commit to it, rather than triaging 30 stalled-brief suggestions one by one",DIFFERENT
1378,1431,project:fifty_eco_system,0.1842,"All 34 fifty_eco_system briefs share days_since_update 170 and the project has null activity — the backlog looks abandoned, not stalled; consider a bulk triage-or-archive pass rather than 30 more per-brief stall alerts",fifty_eco_system has 34 open briefs but zero activity for 171 days — decide whether to archive the project or pick a single P1 to restart it,SAME
1378,1565,project:fifty_eco_system,0.1842,"All 34 fifty_eco_system briefs share days_since_update 170 and the project has null activity — the backlog looks abandoned, not stalled; consider a bulk triage-or-archive pass rather than 30 more per-brief stall alerts",fifty_eco_system has 34 open briefs but zero activity in 177 days — decide whether to archive the project or schedule a deliberate revival sprint,SAME
1378,1628,project:fifty_eco_system,0.1842,"All 34 fifty_eco_system briefs share days_since_update 170 and the project has null activity — the backlog looks abandoned, not stalled; consider a bulk triage-or-archive pass rather than 30 more per-brief stall alerts",fifty_eco_system has 34 open briefs but zero activity for 180 days — decide whether to archive the project or schedule a revival sprint,SAME
1378,1648,project:fifty_eco_system,0.1842,"All 34 fifty_eco_system briefs share days_since_update 170 and the project has null activity — the backlog looks abandoned, not stalled; consider a bulk triage-or-archive pass rather than 30 more per-brief stall alerts",fifty_eco_system has 34 open briefs but zero activity for 180 days — decide whether to archive the project or schedule a deliberate revival,SAME
1382,1422,project:mbrgea-ai,0.1842,"mbrgea-ai's self-declared most frequent defect — correcting a claim at its source but not its siblings — has produced repeat rejections and is still only a learning, never a project standard",Partial-sweep corrections are called this project's most frequent defect (learning 1246) and three newer learnings repeat it — codify a sweep protocol rather than relearning it,SAME
1384,1548,global,0.1842,66 of 69 queued suggestions are single-project fifty_eco_system stall/gap alerts — the review queue is saturated by one dormant project and will bury anything new,The suggestion queue is 60 items of which ~57 are mechanical per-brief 'stalled'/'gap' rows from two modules on one project — the stalled and gap modules need per-project aggregation before they drown real signal,SAME
1392,1547,project:fifty_eco_system,0.1842,Every fifty_eco_system stalled suggestion says 68 days but the briefs now report 174 days idle — the stalled module's day counts are stale and no longer match the digest,"fifty_eco_system has 34 open briefs and 178-day-stale updates with zero repo activity in 174 days — decide whether to archive the project or restart it, rather than triaging briefs one at a time",DIFFERENT
1407,1505,project:mbrgea-ai,0.1842,"Partial-sweep corrections keep recurring in mbrgea-ai/igris-ai — five learnings now describe the same 'fixed the source, missed the siblings' failure and it is still being rediscovered, not prevented",mbrgea-ai's own most-frequent defect is the partial sweep (learning 1246) and it now carries 54 open briefs at 158 learnings — worth a targeted sweep audit rather than more briefs,EXCLUDED
1425,1511,project:lifeos,0.1842,BR-023 is the only P0-Critical brief in the digest and has sat In Progress for 116 days with no owner activity — lifeOS shows 14 open briefs and zero recorded learnings,"lifeOS filed 14 briefs on the same day 120 days ago, nine of them P1-High and one P0-Critical, and none has moved since — the priorities are not being used as a queue",DIFFERENT
1430,1516,global,0.1842,"Four active projects with open briefs have recorded zero learnings — attendance_app (4 briefs), lifeOS (14), hadir-system (1), moca-hr-agent (1) — so nothing from that work is reaching the brain","The stalled and gap suggestion modules have produced 60 queued items covering only 2 projects — lifeOS (14 open briefs, 120 days cold) and hadir (2 briefs, 133+ days) are invisible to them",DIFFERENT
1430,1572,global,0.1842,"Four active projects with open briefs have recorded zero learnings — attendance_app (4 briefs), lifeOS (14), hadir-system (1), moca-hr-agent (1) — so nothing from that work is reaching the brain",All 40 recent commits belong to the MOCA/HR agent line while 8 projects holding 190+ open briefs show no recent activity — the open-brief backlog no longer reflects where work happens,DIFFERENT
1442,1475,global,0.1842,The open-suggestion queue is 96% one project — 27 near-identical 'stalled 68 days' items plus 27 'Done but unchecked AC' items all from fifty_eco_system are drowning out every other signal,62 of 66 queued suggestions are single-brief 'stalled'/'gap' notices from one project — collapse per-brief alerts into per-project rollups before the queue becomes unreadable,SAME
1447,1496,project:igris-ai,0.1842,Six recent learnings restate one rule — 'a partial sweep of a claim class is the recurring defect' — and should be consolidated into a single canonical entry or promoted to a project doc,Partial-sweep and false-success defects keep recurring across igris-ai and mbrgea-ai — consider promoting the sweep discipline into a coding-guidelines rule instead of another learning,EXCLUDED
1469,1810,project:attendance_app,0.1842,"attendance_app has 4 open P1 briefs and a visible commit stream (Microsoft SSO, rebrand, geolocation licensing) but zero learnings recorded — shipped work is not being harvested","Three attendance_app briefs (BR-002, BR-003, BR-004) sit 'In Progress' for 170 days with zero recorded activity and zero learnings — nothing was ever actually started or the work never reached the brain",DIFFERENT
1482,1679,global,0.1842,"The stalled+gap modules emitted 60+ near-identical suggestions, 55 of them for one dormant project — add per-project rollup/caps before the queue stops being readable","The stalled/gap modules emit one suggestion per brief — 69 queued items are ~3 findings, and the queue will drown any new signal until they are collapsed",SAME
1495,1826,project:lifeos,0.1842,lifeOS has 14 open briefs including a P0 accessibility regression but zero learnings and no recorded activity — the brain is capturing nothing from this project,"lifeOS BR-023 (P0-Critical a11y regression) is the root cause of at least three other open lifeOS briefs (BR-030, BR-031, BR-035) — they are one accessibility-tree defect filed as four, and fixing BR-023 likely closes the rest",DIFFERENT
1499,1566,global,0.1842,The suggestion queue is 69 items of which ~60 are single-project 'stalled'/'gap' rows — the stalled and gap modules need per-project aggregation or a dormancy suppression before they drown out anything else,The stalled + gap detectors emitted 60+ near-identical suggestions from one dormant project — add per-project rollup/caps before the review queue becomes unreadable,SAME
1499,1690,global,0.1842,The suggestion queue is 69 items of which ~60 are single-project 'stalled'/'gap' rows — the stalled and gap modules need per-project aggregation or a dormancy suppression before they drown out anything else,The review queue is 98% single-project mechanical notices (34 'stalled' + 27 'Done with unchecked AC') — collapse them into two batch items so real findings are visible,SAME
1511,1569,project:lifeos,0.1842,"lifeOS filed 14 briefs on the same day 120 days ago, nine of them P1-High and one P0-Critical, and none has moved since — the priorities are not being used as a queue","lifeOS has 14 open briefs — including a P0-Critical a11y regression (BR-023) — but zero learnings and no recorded activity, suggesting the project was filed and never worked",DIFFERENT
1511,1657,project:lifeos,0.1842,"lifeOS filed 14 briefs on the same day 120 days ago, nine of them P1-High and one P0-Critical, and none has moved since — the priorities are not being used as a queue","BR-023 is lifeOS's only P0-Critical brief, In Progress and untouched for 125 days, and sits under 13 sibling briefs — the a11y role regression likely explains several of them",DIFFERENT
1513,1789,project:attendance_app,0.1842,"attendance_app, lifeOS, hadir-system and moca-hr-agent have open briefs but zero learnings recorded — either work is happening without harvest, or these projects are inactive and should be marked so","attendance_app has three briefs stuck 'In Progress' for 169 days (BR-002, BR-003, BR-004) with zero recorded activity and zero learnings — In Progress is being used as a filing state, not a work state",DIFFERENT
1525,1679,global,0.1842,The stalled/gap modules have queued 69 near-identical suggestions (30 stalled + 27 gap on fifty_eco_system alone) — add per-project caps or roll-ups before the review queue becomes unreadable,"The stalled/gap modules emit one suggestion per brief — 69 queued items are ~3 findings, and the queue will drown any new signal until they are collapsed",SAME
1536,1690,global,0.1842,"The stalled+gap modules have flooded the review queue with 69 open suggestions, 96% of them for one dormant project — add per-project caps or roll-ups before the queue becomes unreadable",The review queue is 98% single-project mechanical notices (34 'stalled' + 27 'Done with unchecked AC') — collapse them into two batch items so real findings are visible,SAME
1561,1594,project:fifty_eco_system,0.1842,"27 briefs are marked Done with unchecked acceptance criteria in one project, and a sibling learning shows the AC parser fails open — the gap suggestions may be a parser artifact, not 27 real gaps","fifty_eco_system is 'active' with 34 open briefs but 178 days without activity — and it accounts for 60 of the 63 queued suggestions, crowding out every other project",EXCLUDED
1563,1622,project:attendance_app,0.1842,"Four projects with open briefs have never recorded a learning — attendance_app, lifeOS, hadir-system and moca-hr-agent are executing without any knowledge capture","The Moca/Hadir attendance work is split across five project slugs (attendance_app, hadir, hadir-system, fya-hadir-app, moca-hadir-app) with overlapping rebrand and UI briefs — consolidate the slugs before more briefs fork",DIFFERENT
1573,1821,project:fifty_eco_system,0.1842,fifty_eco_system holds 34 open briefs with zero activity for 178 days — decide whether to archive/park the project rather than triage 30 stalled briefs one by one,"fifty_eco_system has 33 open briefs but only 7 learnings in 187 days — the project consumes brief-writing effort and returns almost no knowledge, which is the strongest single argument for archiving it outright",SAME
1660,1681,project:lifeos,0.1842,"Four active projects carry 19 open briefs between them and zero learnings — nothing from lifeOS, attendance_app, hadir-system or moca-hr-agent has ever been harvested into the brain","lifeOS has 14 open briefs including a P0-Critical a11y regression untouched for 129 days, zero captured learnings, and no recorded activity — it is running dark",DIFFERENT
1672,1680,project:fifty_eco_system,0.1842,"27 fifty_eco_system briefs were marked Done with unticked acceptance criteria — the commit 03adca2 gate that refuses this landed after them, so a one-off backfill audit is needed","27 fifty_eco_system briefs are Done with unchecked acceptance criteria — the same failure mode learning 1368 measured in mbrgea-ai (a fail-open AC parser), so check the parser before re-auditing the briefs",SAME
1787,1830,project:igris-ai,0.1837,igris-ai carries 163 open briefs and 602 learnings but its only digest-visible briefs are three P3/P2 research items and one Deferred debt item — the tracked backlog does not describe what the repo is actually doing,"igris-ai carries 166 open briefs and 612 learnings with activity today — the two largest active projects (igris-ai, mbrgea-ai: 230 open briefs combined) have no visible closure rate, so backlog size is tracking effort spent rather than work remaining",SAME
1270,1599,project:fifty_eco_system,0.1818,"fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 open briefs, 7 learnings) are the same project split across two slugs, so harvest and recall never meet",fifty_eco_system has 34 open briefs and no activity for 178 days — decide whether to revive or shelve the project instead of triaging 30 individual stall alerts,DIFFERENT
1271,1524,project:fifty_eco_system,0.1818,60 of 68 open suggestions are mechanical stalled/gap rows for one dormant project — the review queue is unusable until they are batch-resolved,"fifty_eco_system has 34 open briefs but zero activity for 174 days — decide whether to archive the project or re-scope it, rather than triaging 30 stalled briefs one by one",DIFFERENT
1271,1573,project:fifty_eco_system,0.1818,60 of 68 open suggestions are mechanical stalled/gap rows for one dormant project — the review queue is unusable until they are batch-resolved,fifty_eco_system holds 34 open briefs with zero activity for 178 days — decide whether to archive/park the project rather than triage 30 stalled briefs one by one,DIFFERENT
1290,1305,project:fifty_eco_system,0.1818,"Two near-identical project slugs exist — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 briefs, 7 learnings); knowledge and work are split across a spelling variant","fifty_eco_system has 34 open briefs all frozen at 166/146 days and zero recorded learnings — decide whether the project is paused, or bulk-close it",DIFFERENT
1294,1529,project:igris-ai,0.1818,"FR-054 has sat in status 'Split (see FR-061, FR-062, FR-063)' for 163 days — a split parent should be closed, not left open as a P1","FR-054 is still counted as open with status 'Split (see FR-061, FR-062, FR-063)' — a terminal split state is being tracked as live work",SAME
1294,1540,project:igris-ai,0.1818,"FR-054 has sat in status 'Split (see FR-061, FR-062, FR-063)' for 163 days — a split parent should be closed, not left open as a P1","FR-054 is still counted open with status 'Split (see FR-061, FR-062, FR-063)' — a terminal state wearing a non-vocabulary status string",SAME
1296,1555,project:fifty_eco_system,0.1818,fifty_eco_system's entire 34-brief backlog is uniformly 143–163 days stale with zero commits — decide bulk-archive vs. revival rather than triaging 30 stall alerts individually,fifty_eco_system has 34 open briefs but zero activity in 177 days — decide whether to formally pause the project instead of leaving 30+ stall alerts accruing,SAME
1296,1599,project:fifty_eco_system,0.1818,fifty_eco_system's entire 34-brief backlog is uniformly 143–163 days stale with zero commits — decide bulk-archive vs. revival rather than triaging 30 stall alerts individually,fifty_eco_system has 34 open briefs and no activity for 178 days — decide whether to revive or shelve the project instead of triaging 30 individual stall alerts,SAME
1297,1335,global,0.1818,Learning capture is concentrated in igris-ai/mbrgea-ai while 8 active projects with open briefs have recorded zero learnings,"At least nine throwaway test/sandbox projects (test-v5-verify, agy-deny-test, igris-nobrief-*, igris-agy-hunt-*, mbrgea-test, igris-os-eval) are registered as 'active' and contribute open briefs to the real backlog",DIFFERENT
1299,1454,project:lifeos,0.1818,"BR-023 is the only P0-Critical brief in the brain, has sat In Progress for 105 days, and no stalled suggestion covers it",BR-023 is a P0-Critical accessibility regression sitting In Progress for 117 days with no learnings ever recorded for lifeOS,SAME
1302,1567,project:fifty_eco_system,0.1818,"Commit 03adca2 now refuses closing commits on unticked criteria, but the 27 already-Done briefs flagged by the gap module were never reconciled","27 fifty_eco_system briefs were marked Done with unchecked acceptance criteria — the closing ritual does not enforce the AC gate, so 'Done' carries no verification signal here",SAME
1305,1317,project:fifty_eco_system,0.1818,"fifty_eco_system has 34 open briefs all frozen at 166/146 days and zero recorded learnings — decide whether the project is paused, or bulk-close it",Three near-identical project slugs coexist (fifty_eco_system / fifty-eco-system / fifty-flutter-kit vs fifty-dev) and the briefs and learnings are split across them,EXCLUDED
1307,1405,project:lifeos,0.1818,lifeOS filed 13 bug briefs in one sweep (BR-024…BR-036) and none moved off Ready in 109 days — a whole QA pass was captured and then dropped,"lifeOS accumulated 14 briefs (7 of them P1-High) in a single 117-day-old QA sweep and none has moved since — the sweep produced a backlog, not a fix cycle",SAME
1313,1327,project:fifty_eco_system,0.1818,"34 open briefs in fifty_eco_system have all sat untouched for 167 days — the project looks abandoned, not backlogged; decide to archive or re-activate it wholesale","fifty_eco_system holds 34 open briefs (4 of them P1-High) frozen at 167/147 days with 0 learnings — it looks abandoned rather than paused, and no brief records that decision",SAME
1323,1557,project:lifeos,0.1818,BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 109 days with no stalled-suggestion coverage,"lifeOS carries 14 open briefs including a P0 accessibility regression (BR-023) and 7 P1 bugs, all untouched for ~123 days, yet the project has produced zero learnings and no suggestion has ever been raised for it",EXCLUDED
1333,1561,project:fifty_eco_system,0.1818,27 queued 'Done but unchecked acceptance criteria' suggestions are all pre-existing debt from before commit 03adca2 shipped the closing-commit gate — batch-reconcile them rather than triaging one by one,"27 briefs are marked Done with unchecked acceptance criteria in one project, and a sibling learning shows the AC parser fails open — the gap suggestions may be a parser artifact, not 27 real gaps",SAME
1340,1431,project:fifty_eco_system,0.1818,"Two project slugs for the same codebase — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 open briefs, 7 learnings) — briefs and knowledge are split across a hyphen/underscore variant",fifty_eco_system has 34 open briefs but zero activity for 171 days — decide whether to archive the project or pick a single P1 to restart it,DIFFERENT
1340,1604,project:fifty_eco_system,0.1818,"Two project slugs for the same codebase — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 open briefs, 7 learnings) — briefs and knowledge are split across a hyphen/underscore variant",fifty_eco_system has 34 open briefs but zero activity for 178 days — decide whether to archive the project or schedule a triage sweep,DIFFERENT
1340,1628,project:fifty_eco_system,0.1818,"Two project slugs for the same codebase — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 open briefs, 7 learnings) — briefs and knowledge are split across a hyphen/underscore variant",fifty_eco_system has 34 open briefs but zero activity for 180 days — decide whether to archive the project or schedule a revival sprint,DIFFERENT
1340,1648,project:fifty_eco_system,0.1818,"Two project slugs for the same codebase — 'fifty_eco_system' (34 open briefs, 0 learnings) and 'fifty-eco-system' (0 open briefs, 7 learnings) — briefs and knowledge are split across a hyphen/underscore variant",fifty_eco_system has 34 open briefs but zero activity for 180 days — decide whether to archive the project or schedule a deliberate revival,DIFFERENT
1343,1379,project:lifeos,0.1818,"lifeOS has a P0-Critical a11y regression (BR-023) stalled 110 days behind 13 other briefs, 7 of which are also P1-High — the priority field has stopped discriminating","BR-023 is the only P0-Critical brief in the whole brain, In Progress and untouched for 112 days, with 13 more P1/P2 lifeOS briefs behind it and zero recorded learnings for the project",DIFFERENT
1377,1441,project:fifty_eco_system,0.1818,"Two project slugs exist for the same codebase — fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 briefs, 7 learnings); briefs and knowledge are split across them",fifty_eco_system has 34 open briefs but zero activity for 172 days — decide whether to archive the project or schedule a dedicated cleanup sprint,DIFFERENT
1377,1481,project:fifty_eco_system,0.1818,"Two project slugs exist for the same codebase — fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 briefs, 7 learnings); briefs and knowledge are split across them",fifty_eco_system has 34 open briefs but zero activity for 173 days — decide whether to archive the project or schedule a dedicated triage session,DIFFERENT
1377,1491,project:fifty_eco_system,0.1818,"Two project slugs exist for the same codebase — fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 briefs, 7 learnings); briefs and knowledge are split across them",fifty_eco_system has 34 open briefs but zero activity for 173 days — decide whether to archive the project or schedule a real burn-down,DIFFERENT
1377,1662,project:fifty_eco_system,0.1818,"Two project slugs exist for the same codebase — fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 briefs, 7 learnings); briefs and knowledge are split across them",fifty_eco_system has 34 open briefs but zero activity for 180 days — decide whether to archive the project or schedule a dedicated cleanup pass,DIFFERENT
